OrderDate,OrderNo,ItemName,PendingQty,Rate,ValueAmount,DueOn,DueDays
2025-07-19,SO/2025-26/1285,DURASHINE (B) 24 X 47 MM,,3695.59,73911.80,2025-07-24,243
2025-07-19,SO/2025-26/1290,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,2610.80,2025-07-24,243
2025-07-19,SO/2025-26/1290,TCT BLADE -4 INCH -40TEETH,,,,2025-07-24,243
2025-07-20,SO/2025-26/1291,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,5221.60,2025-07-25,242
2025-07-20,SO/2025-26/1294,"L Socket Handle 12"" (300mm)-1/2"" Sq Driv",,201.35,402.70,2025-07-25,242
2025-07-20,SO/2025-26/1294,AdjustableWrench12,,355.51,10665.30,2025-07-25,242
2025-07-20,SO/2025-26/1294,T-SOCKET SPANNER 8MM,,121.44,1214.40,2025-07-25,242
2025-07-20,SO/2025-26/1294,T-SOCKET SPANNER 10MM,,123.96,1239.60,2025-07-25,242
2025-07-20,SO/2025-26/1294,"AGRICO-CON-NAIL-1.5"" (38MM):",,2654.20,2654.20,2025-07-25,242
2025-07-20,SO/2025-26/1294,TATA-E6013 2.50X350MM,,215.13,12907.80,2025-07-25,242
2025-07-20,SO/2025-26/1294,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,2610.80,2025-07-25,242
2025-07-20,SO/2025-26/1294,SocketSet24Pcs,,3145.45,15727.25,2025-07-28,239
2025-07-21,SO/2025-26/1304,Files250mmFlatBastardFLAT250,,90.90,9090.00,2025-07-26,241
2025-07-21,SO/2025-26/1304,200mmHeavyTaper,,70.20,702.00,2025-07-26,241
2025-07-21,SO/2025-26/1304,100mmSlimTaper,,27.00,1485.00,2025-07-26,241
2025-07-21,SO/2025-26/1304,125mmSlimTaper,,31.70,1743.50,2025-07-26,241
2025-07-21,SO/2025-26/1304,AdjustableWrench8,,194.43,2333.16,2025-07-26,241
2025-07-21,SO/2025-26/1304,AdjustableWrench10,,254.40,1526.40,2025-07-26,241
2025-07-22,SO/2025-26/1311,GC 0.35 x 800 x 08,,514.40,9259.20,2025-07-27,240
2025-07-22,SO/2025-26/1311,GC 0.35 x 800 x 09,,577.11,9233.76,2025-07-27,240
2025-07-22,SO/2025-26/1312,GC  0.25 x 1220 x 06,,425.42,25525.20,2025-07-29,238
2025-07-22,SO/2025-26/1312,GC  0.25 x 1220 x 12,,892.37,26771.10,2025-07-29,238
2025-07-22,SO/2025-26/1312,GC 0.45 x 910 x 12,,1084.74,78101.28,2025-07-27,240
2025-07-22,SO/2025-26/1312,GC 0.50 x 910 x 12,,1280.51,38415.30,2025-07-27,240
2025-07-22,SO/2025-26/1312,GC 0.30 x 800 x 08,,462.71,41643.90,2025-07-29,238
2025-07-22,SO/2025-26/1312,GC 0.35 x 800 x 09,,577.11,69253.20,2025-07-29,238
2025-07-22,SO/2025-26/1312,GC 0.35 x 910 x 12,,900.00,64800.00,2025-07-29,238
2025-07-22,SO/2025-26/1315,ScrewDriverNeonBulbSmall125mm,,34.98,699.60,2025-07-27,240
2025-07-22,SO/2025-26/1315,TCT BLADE - 4 INCH -30 TEETH,,,,2025-07-27,240
2025-07-22,SO/2025-26/1316,RingSpanner21X23,,144.72,5065.20,2025-07-27,240
2025-07-22,SO/2025-26/1316,AdjustableWrench8,,194.43,9721.50,2025-07-27,240
2025-07-22,SO/2025-26/1316,STILLSONPIPEWRENCH14,,298.88,7173.12,2025-07-27,240
2025-07-22,SO/2025-26/1316,STILLSONPIPEWRENCH18,,502.74,12568.50,2025-07-27,240
2025-07-22,SO/2025-26/1316,23mm12SqDrStdHandHexSocket,,,,2025-07-27,240
2025-07-22,SO/2025-26/1316,"25mm-1/2""sq.Dr.Std.Hand Hex Socket",,91.24,1824.80,2025-07-27,240
2025-07-22,SO/2025-26/1317,STILLSONPIPEWRENCH18,,502.74,502.74,2025-07-27,240
2025-07-23,SO/2025-26/1319,Ball Point - 800,,269.93,1079.72,2025-07-28,239
2025-07-23,SO/2025-26/1320,STILLSONPIPEWRENCH18,,502.74,2513.70,2025-07-28,239
2025-07-23,SO/2025-26/1320,STILLSONPIPEWRENCH14,,298.88,298.88,2025-07-28,239
2025-07-23,SO/2025-26/1320,BallPoint500,,213.30,426.60,2025-07-28,239
2025-07-23,SO/2025-26/1320,Ball Point - 800,,269.93,539.86,2025-07-28,239
2025-07-23,SO/2025-26/1321,DURASHINE LINER (B) 14 X 37 MM,,1744.07,17440.70,2025-07-28,239
2025-07-23,SO/2025-26/1322,GC 0.35 x 800 x 10,,643.22,23155.92,2025-07-28,239
2025-07-23,SO/2025-26/1323,GC 0.45 x 1220 x 10,,1206.77,42236.95,2025-07-28,239
2025-07-24,SO/2025-26/1333,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,2610.80,2025-07-29,238
2025-07-24,SO/2025-26/1333,"AGRICO-CON-NAIL-1.5"" (38MM):",,2654.20,2654.20,2025-07-29,238
2025-07-24,SO/2025-26/1334,TATA-E6013 2.90X450MM,,325.89,3910.68,2025-07-29,238
2025-07-24,SO/2025-26/1334,TATA-E6013 2.50X350MM,,215.13,2581.56,2025-07-29,238
2025-07-24,SO/2025-26/1334,"L Socket Handle 12"" (300mm)-1/2"" Sq Driv",,201.35,1208.10,2025-07-29,238
2025-07-24,SO/2025-26/1336,GC 0.35 x 1220 x 09,,878.81,14060.96,2025-07-29,238
2025-07-24,SO/2025-26/1336,GC 0.45 x 840 x 12,,981.36,981.36,2025-07-29,238
2025-07-24,SO/2025-26/1337,DURASHINE LINER (B) 12 X 37 MM,,1494.92,59796.80,2025-07-29,238
2025-07-24,SO/2025-26/1340,GC 0.50 x 1220 x 12,,1661.86,16618.60,2025-07-29,238
2025-07-24,SO/2025-26/1340,GC 0.30 x 800 x 07,,392.37,8632.14,2025-07-29,238
2025-07-24,SO/2025-26/1350,DC Wheel-  4 inch 6mm,,,,2025-07-29,238
2025-07-24,SO/2025-26/1351,DC Wheel-  4 inch 6mm,,,,2025-07-29,238
2025-07-25,SO/2025-26/1355,"Combination Pliers 8""",,169.60,1017.60,2025-07-28,239
2025-07-25,SO/2025-26/1356,TATA-E6013 2.50X350MM,,215.13,5163.12,2025-07-30,237
2025-07-25,SO/2025-26/1360,SDS-SC-12-14X55MM,,,,2025-07-30,237
2025-07-25,SO/2025-26/1360,SDS-SC-10-16X19MM,,,,2025-07-30,237
2025-07-25,SO/2025-26/1360,"Cutting Wheel - 4""",,,,2025-07-30,237
2025-07-26,SO/2025-26/1361,SDS-SC-12-14X65MM,,,,2025-07-31,236
2025-07-26,SO/2025-26/1365,GC 0.30 x 800 x 08,,462.71,6940.65,2025-07-31,236
2025-07-26,SO/2025-26/1365,GC 0.35 x 800 x 08,,514.40,9773.60,2025-07-31,236
2025-07-26,SO/2025-26/1366,GC 0.35 x 910 x 08,,619.49,619.49,2025-07-31,236
2025-07-26,SO/2025-26/1366,GC 0.35 x 800 x 12,,781.35,23440.50,2025-07-31,236
2025-07-27,SO/2025-26/1369,RingSpanner21X23,,144.72,1447.20,2025-08-01,235
2025-07-27,SO/2025-26/1373,SDS-SC-12-14X65MM,,,,2025-08-01,235
2025-07-27,SO/2025-26/1373,TCT BLADE - 4 INCH -30 TEETH,,,,2025-07-28,239
2025-07-28,SO/2025-26/1374,DURASHINE (A W) 12 X 47 MM,,1847.80,9239.00,2025-08-02,234
2025-07-29,SO/2025-26/1378,GC 0.25 x 800 x 06,,294.92,17695.20,2025-08-03,233
2025-07-29,SO/2025-26/1381,GC 0.45 x 840 x 12,,981.36,58881.60,2025-08-03,233
2025-07-29,SO/2025-26/1381,GC 0.45 x 840 x 10,,817.80,27805.20,2025-08-03,233
2025-07-29,SO/2025-26/1381,GC 0.50 x 1220 x 14,,1933.90,34810.20,2025-08-03,233
2025-07-29,SO/2025-26/1381,GC 0.45 x 1220 x 10,,1206.77,18101.55,2025-08-03,233
2025-07-30,SO/2025-26/1386,DURASHINE LINER (Wood Finish) 12 X 38 MM,,1356.61,24418.98,2025-08-04,232
2025-07-30,SO/2025-26/1387,GC  0.25 x 800 x 12,,580.50,69660.00,2025-08-04,232
2025-07-30,SO/2025-26/1387,GC 0.35 x 910 x 09,,674.58,674.58,2025-08-04,232
2025-07-30,SO/2025-26/1388,DWS-6 X 38 (17 TPI),,110.17,440.68,2025-08-04,232
2025-07-30,SO/2025-26/1388,Ball Point - 800,,269.93,1619.58,2025-08-04,232
2025-07-30,SO/2025-26/1388,AdjustableWrench8,,194.43,2333.16,2025-08-04,232
2025-07-30,SO/2025-26/1388,"Long Nose Pliers 6""",,183.10,1098.60,2025-08-04,232
2025-07-30,SO/2025-26/1388,STILLSONPIPEWRENCH14,,298.88,1793.28,2025-08-04,232
2025-07-30,SO/2025-26/1388,STILLSONPIPEWRENCH18,,502.74,2513.70,2025-08-04,232
2025-07-30,SO/2025-26/1388,DWS-6 X 19 (17 TPI),,143.30,286.60,2025-08-04,232
2025-07-30,SO/2025-26/1388,DWS-6 X 25 (17 TPI),,165.26,661.04,2025-08-04,232
2025-07-30,SO/2025-26/1389,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,5221.60,2025-08-04,232
2025-07-30,SO/2025-26/1390,Powrah - Nepal Agri 1.6,,248.24,4964.80,2025-08-04,232
2025-07-30,SO/2025-26/1390,Powrah- Potato Hoe,,178.99,3579.80,2025-08-04,232
2025-07-30,SO/2025-26/1390,PowrahEastIndia,,282.33,5646.60,2025-08-04,232
2025-07-30,SO/2025-26/1391,GC 0.45 x 1220 x 10,,1206.77,2413.54,2025-08-04,232
2025-07-30,SO/2025-26/1393,GC 0.35 x 800 x 09,,577.11,1154.22,2025-08-04,232
2025-07-30,SO/2025-26/1394,GC 0.30 x 800 x 07,,388.14,1552.56,2025-08-04,232
2025-07-30,SO/2025-26/1394,GC 0.45 x 1220 x 09,,1077.96,43118.40,2025-08-04,232
2025-07-30,SO/2025-26/1394,GC 0.35 x 800 x 09,,577.11,23084.40,2025-07-30,237
2025-07-30,SO/2025-26/1396,GC 0.35 x 800 x 10,,643.22,54030.48,2025-08-04,232
2025-07-30,SO/2025-26/1401,DURASHINE (A W) 18 X 47 MM,,2771.69,8315.07,2025-08-04,232
2025-07-31,SO/2025-26/1405,GC 0.60 x 840 x 08,,844.92,53229.96,2025-08-05,231
2025-07-31,SO/2025-26/1406,GC 0.40 x 800 x 09,,639.83,6398.30,2025-08-05,231
2025-07-31,SO/2025-26/1406,GC 0.45 x 1220 x 14,,1666.95,1666.95,2025-08-05,231
2025-07-31,SO/2025-26/1406,GC 0.45 x 1220 x 12,,1446.61,43398.30,2025-08-05,231
2025-07-31,SO/2025-26/1408,GC 0.45 x 1220 x 12,,1446.61,43398.30,2025-08-05,231
2025-07-31,SO/2025-26/1413,TATA-E6013 2.90X450MM,,325.89,23464.08,2025-08-05,231
2025-07-31,SO/2025-26/1415,GC 0.45 x 1220 x 12,,1446.61,8679.66,2025-08-05,231
2025-08-01,SO/2025-26/1422,GC 0.30 x 800 x 07,,392.37,2746.59,2025-08-06,230
2025-08-01,SO/2025-26/1425,DURASHINE (P R) 14 X 37 MM,,1744.07,52322.10,2025-08-06,230
2025-08-02,SO/2025-26/1434,GC 0.45 x 1220 x 14,,1688.13,8440.65,2025-08-07,229
2025-08-04,SO/2025-26/1435,GC 0.35 x 1220 x 07,,705.08,21152.40,2025-08-09,227
2025-08-04,SO/2025-26/1438,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,2610.80,2025-08-09,227
2025-08-05,SO/2025-26/1441,GC 0.50 x 1220 x 16,,2163.55,108177.50,2025-08-10,226
2025-08-05,SO/2025-26/1441,GC 0.30 x 1220 x 16,,1361.86,136186.00,2025-08-10,226
2025-08-05,SO/2025-26/1441,GC 0.30 x 800 x 10,,574.58,20110.30,2025-08-10,226
2025-08-05,SO/2025-26/1445,GC 0.50 x 1220 x 16,,2163.55,54088.75,2025-08-10,226
2025-08-05,SO/2025-26/1446,GC 0.35 x 1220 x 12,,1167.79,11677.90,2025-08-10,226
2025-08-05,SO/2025-26/1447,GC 0.35 x 1220 x 10,,971.18,61184.34,2025-08-10,226
2025-08-05,SO/2025-26/1450,GC 0.50 x 840 x 10,,898.31,2694.93,2025-08-10,226
2025-08-05,SO/2025-26/1450,GC 0.35 x 1220 x 16,,1553.38,15533.80,2025-08-10,226
2025-08-05,SO/2025-26/1451,GC 0.35 x 1220 x 10,,971.18,67982.60,2025-08-10,226
2025-08-05,SO/2025-26/1451,GC 0.35 x 1220 x 16,,1553.38,77669.00,2025-08-10,226
2025-08-05,SO/2025-26/1452,GC 0.35 x 1220 x 10,,971.18,33991.30,2025-08-10,226
2025-08-05,SO/2025-26/1455,"Long Nose Pliers 6""",,183.10,2197.20,2025-08-10,226
2025-08-05,SO/2025-26/1455,STILLSONPIPEWRENCH14,,298.88,1793.28,2025-08-10,226
2025-08-06,SO/2025-26/1457,GC 0.45 x 1220 x 14,,1688.13,5064.39,2025-08-11,225
2025-08-07,SO/2025-26/1463,GC 0.60 x 840 x 08,,844.92,38021.40,2025-08-12,224
2025-08-07,SO/2025-26/1464,GC 0.60 x 840 x 12,,1271.19,1271.19,2025-08-12,224
2025-08-07,SO/2025-26/1464,GC 0.63 x 840 x 10,,1078.81,37758.35,2025-08-12,224
2025-08-07,SO/2025-26/1465,RingSpanner12X13,,54.74,547.40,2025-08-12,224
2025-08-07,SO/2025-26/1467,GC 0.50 x 1220 x 12,,1661.86,79769.28,2025-08-12,224
2025-08-07,SO/2025-26/1467,GC 0.45 x 840 x 14,,1144.07,28601.75,2025-08-12,224
2025-08-07,SO/2025-26/1467,GC 0.45 x 840 x 16,,1294.07,32351.75,2025-08-12,224
2025-08-07,SO/2025-26/1467,GC 0.25 x 800 x 06,,294.92,10617.12,2025-08-12,224
2025-08-07,SO/2025-26/1468,Tin Cutter 10 Inch with Spring,,281.89,845.67,2025-08-12,224
2025-08-07,SO/2025-26/1468,STILLSONPIPEWRENCH14,,298.88,1793.28,2025-08-12,224
2025-08-08,SO/2025-26/1469,GC 0.50 x 1220 x 12,,1661.86,3323.72,2025-08-13,223
2025-08-08,SO/2025-26/1471,GP Sheet Flashing 0.25mm GP02 0.25x300x2440mm,,151.69,7584.50,2025-08-13,223
2025-08-08,SO/2025-26/1471,GP Sheet Flashing 0.25mm GP 0.25x300x3660mm,,227.12,11356.00,2025-08-13,223
2025-08-08,SO/2025-26/1471,GP Sheet Flashing 0.25mm GP02 0.25x300x1830mm,,113.56,5678.00,2025-08-13,223
2025-08-08,SO/2025-26/1471,GC  0.25 x 800 x 10,,486.44,6810.16,2025-08-13,223
2025-08-08,SO/2025-26/1474,GP Sheet Flashing 0.25mm GP02 0.25x300x1830mm,,113.56,11356.00,2025-08-13,223
2025-08-08,SO/2025-26/1474,GP Sheet Flashing 0.30mm GP02 0.30x300x1830mm,,132.20,26440.00,2025-08-13,223
2025-08-08,SO/2025-26/1476,GC 0.30 x 800 x 07,,392.37,19618.50,2025-08-13,223
2025-08-08,SO/2025-26/1476,GC 0.30 x 800 x 08,,462.71,20821.95,2025-08-13,223
2025-08-08,SO/2025-26/1476,GC 0.35 x 1220 x 12,,1167.79,49047.18,2025-08-13,223
2025-08-09,SO/2025-26/1484,GC 0.50 x 1220 x 16,,2163.55,43271.00,2025-08-14,222
2025-08-09,SO/2025-26/1487,GC 0.50 x 1220 x 14,,1933.90,19339.00,2025-08-14,222
2025-08-09,SO/2025-26/1487,GC 0.35 x 800 x 09,,577.11,8079.54,2025-08-14,222
2025-08-09,SO/2025-26/1489,GP Sheet Flashing 0.25mm GP 0.25x300x3660mm,,227.12,22712.00,2025-08-14,222
2025-08-09,SO/2025-26/1489,GP Sheet Flashing 0.25mm GP 0.25x300x3050mm,,189.83,18983.00,2025-08-14,222
2025-08-09,SO/2025-26/1491,GC 0.35 x 1220 x 14,,1359.32,12233.88,2025-08-14,222
2025-08-09,SO/2025-26/1493,"Cutting Wheel - 4""",,,,2025-08-14,222
2025-08-09,SO/2025-26/1493,TCT BLADE - 4 INCH -30 TEETH,,,,2025-08-14,222
2025-08-09,SO/2025-26/1493,TCT BLADE -4 INCH -40TEETH,,,,2025-08-14,222
2025-08-09,SO/2025-26/1493,DMD SAW BLADE - 4 INCH -SEG,,,,2025-08-14,222
2025-08-09,SO/2025-26/1493,DMD SAW BLADE -4 INC-CON RIM,,,,2025-08-14,222
2025-08-09,SO/2025-26/1493,DOESpanner10X11,,23.28,232.80,2025-08-14,222
2025-08-09,SO/2025-26/1493,DMD SAW BLADE - 4 INCH -TURBO,,,,2025-08-14,222
2025-08-11,SO/2025-26/1501,STILLSONPIPEWRENCH14,,298.88,1494.40,2025-08-16,220
2025-08-11,SO/2025-26/1501,23mm12SqDrStdHandHexSocket,,,,2025-08-16,220
2025-08-12,SO/2025-26/1505,ScrewDriverFlatTip25x100,,15.10,302.00,2025-08-17,219
2025-08-13,SO/2025-26/1509,GC 0.50 x 840 x 08,,725.42,152338.20,2025-08-18,218
2025-08-13,SO/2025-26/1513,GC 0.63 x 840 x 10,,1078.81,2157.62,2025-08-18,218
2025-08-13,SO/2025-26/1513,GC 0.35 x 800 x 09,,577.11,27701.28,2025-08-18,218
2025-08-13,SO/2025-26/1515,125mmSlimTaper,,31.70,158.50,2025-08-18,218
2025-08-13,SO/2025-26/1515,200mmHeavyTaper,,70.20,210.60,2025-08-18,218
2025-08-14,SO/2025-26/1520,GC 0.30 x 800 x 07,,392.37,1961.85,2025-08-19,217
2025-08-14,SO/2025-26/1520,GC 0.40 x 800 x 09,,666.10,10657.60,2025-08-19,217
2025-08-14,SO/2025-26/1521,GC 0.30 x 1220 x 14,,1216.10,24322.00,2025-08-19,217
2025-08-14,SO/2025-26/1522,GC 0.35 x 1220 x 06,,579.66,4057.62,2025-08-19,217
2025-08-14,SO/2025-26/1522,GC 0.40 x 800 x 09,,666.10,5328.80,2025-08-19,217
2025-08-14,SO/2025-26/1523,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,2610.80,2025-08-19,217
2025-08-14,SO/2025-26/1525,GC 0.50 x 840 x 08,,725.42,26115.12,2025-08-19,217
2025-08-14,SO/2025-26/1525,GC 0.35 x 800 x 10,,643.22,22512.70,2025-08-19,217
2025-08-14,SO/2025-26/1531,AGRICO-NAIL-BOX- 0212 X 2 KG X 12,,135.60,1627.20,2025-08-19,217
2025-08-14,SO/2025-26/1535,TCT BLADE - 4 INCH -30 TEETH,,,,2025-08-19,217
2025-08-14,SO/2025-26/1535,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,5221.60,2025-08-19,217
2025-08-14,SO/2025-26/1539,Screw Driver Flat Tip 10x300,,135.91,815.46,2025-08-19,217
2025-08-14,SO/2025-26/1539,Screw Driver Flat Tip 8x200,,76.76,767.60,2025-08-19,217
2025-08-14,SO/2025-26/1542,ChaffCutterCC1,,186.45,7458.00,2025-08-19,217
2025-08-16,SO/2025-26/1550,GC 0.60 x 840 x 10,,1059.32,37076.20,2025-08-21,215
2025-08-16,SO/2025-26/1551,GC 0.60 x 840 x 10,,1059.32,102754.04,2025-08-21,215
2025-08-16,SO/2025-26/1555,GC 0.35 x 800 x 12,,781.35,4688.10,2025-08-21,215
2025-08-16,SO/2025-26/1555,GC 0.35 x 1220 x 14,,1359.32,135932.00,2025-08-21,215
2025-08-18,SO/2025-26/1558,GC  0.25 x 800 x 10,,486.44,34050.80,2025-08-23,213
2025-08-18,SO/2025-26/1566,DOESpanner14X15,,32.09,641.80,2025-08-23,213
2025-08-18,SO/2025-26/1566,RingSpanner10X11,,51.60,1032.00,2025-08-23,213
2025-08-18,SO/2025-26/1566,RingSpanner18X19,,100.05,2001.00,2025-08-23,213
2025-08-18,SO/2025-26/1566,"L Socket Handle 18"" (450MM)-1/2""Sq Driv",,349.84,4198.08,2025-08-23,213
2025-08-18,SO/2025-26/1566,"L Socket Handle 12"" (300mm)-1/2"" Sq Driv",,201.35,2416.20,2025-08-23,213
2025-08-18,SO/2025-26/1566,T-SOCKET SPANNER 10MM,,157.30,943.80,2025-08-23,213
2025-08-18,SO/2025-26/1566,T-SOCKET SPANNER 12MM,,126.47,758.82,2025-08-23,213
2025-08-18,SO/2025-26/1566,ScrewDriverTwoinOne60X100,,53.48,1069.60,2025-08-23,213
2025-08-18,SO/2025-26/1567,TATA-E6013 3.15X450MM,,,,2025-08-22,214
2025-08-18,SO/2025-26/1567,SDS-SC-12-14X65MM,,,,2025-08-22,214
2025-08-19,SO/2025-26/1568,GC 0.45 x 1220 x 10,,1192.37,16693.18,2025-08-24,212
2025-08-19,SO/2025-26/1568,GC 0.30 x 1220 x 10,,851.69,41732.81,2025-08-24,212
2025-08-19,SO/2025-26/1568,GC 0.30 x 1220 x 12,,1033.89,62033.40,2025-08-24,212
2025-08-19,SO/2025-26/1568,GC 0.30 x 1220 x 14,,1216.10,30402.50,2025-08-24,212
2025-08-19,SO/2025-26/1570,GC  0.25 x 800 x 08,,398.31,398.31,2025-08-24,212
2025-08-19,SO/2025-26/1576,DURASHINE (G) 09 X 47 MM,,1376.69,38547.32,2025-08-24,212
2025-08-19,SO/2025-26/1576,DURASHINE (G) 10 X 47 MM,,1529.66,4588.98,2025-08-24,212
2025-08-19,SO/2025-26/1576,DURASHINE (G) 12 X 47 MM,,1956.61,11739.66,2025-08-24,212
2025-08-19,SO/2025-26/1578,GC 0.30 x 800 x 08,,462.71,462.71,2025-08-24,212
2025-08-19,SO/2025-26/1578,GP Sheet Flashing 0.25mm GP 0.25x450x1830mm,,170.34,8517.00,2025-08-24,212
2025-08-19,SO/2025-26/1578,GP Sheet Flashing 0.25mm GP0.25x450x2440mm,,227.12,11356.00,2025-08-24,212
2025-08-20,SO/2025-26/1580,CombinationCuttingPliers8,,217.08,1302.48,2025-08-25,211
2025-08-20,SO/2025-26/1584,Screw Driver Flat Tip 6x150,,41.53,830.60,2025-08-25,211
2025-08-20,SO/2025-26/1587,GC 0.50 x 840 x 10,,898.31,19762.82,2025-08-25,211
2025-08-20,SO/2025-26/1591,GP Sheet Flashing 0.25mm GP 0.25x300x3660mm,,227.12,5678.00,2025-08-25,211
2025-08-20,SO/2025-26/1592,Files250mmMillBastardMILL2501,,76.60,3830.00,2025-08-25,211
2025-08-20,SO/2025-26/1594,CombinationCuttingPliers8,,217.08,2604.96,2025-08-25,211
2025-08-20,SO/2025-26/1594,Tin Cutter 10 Inch with Spring,,281.89,4510.24,2025-08-25,211
2025-08-20,SO/2025-26/1594,125mmSlimTaper,,31.70,31.70,2025-08-25,211
2025-08-20,SO/2025-26/1594,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,2610.80,2025-08-25,211
2025-08-21,SO/2025-26/1595,GC 0.50 x 840 x 12,,1077.12,43084.80,2025-08-26,210
2025-08-21,SO/2025-26/1597,GC 0.30 x 1220 x 07:,,594.06,5940.60,2025-08-26,210
2025-08-21,SO/2025-26/1597,GP Sheet Flashing 0.25mm GP 0.25x450x1830mm,,170.34,3406.80,2025-08-26,210
2025-08-21,SO/2025-26/1597,GP Sheet Flashing 0.25MM GP 0.25x450x3050MM,,284.75,5695.00,2025-08-26,210
2025-08-21,SO/2025-26/1597,GP Sheet Flashing 0.25mm GP0.25x450x2440mm,,227.12,4542.40,2025-08-26,210
2025-08-22,SO/2025-26/1601,GC 0.35 x 1220 x 12,,1167.79,105101.10,2025-08-27,209
2025-08-22,SO/2025-26/1603,GC 0.35 x 800 x 06,,375.42,22525.20,2025-08-27,209
2025-08-22,SO/2025-26/1606,GC 0.35 x 800 x 12,,781.35,14064.30,2025-08-27,209
2025-08-22,SO/2025-26/1611,GC 0.35 x 1220 x 14,,1359.32,20389.80,2025-08-27,209
2025-08-22,SO/2025-26/1611,GC 0.45 x 1220 x 06,,748.31,17959.44,2025-08-27,209
2025-08-22,SO/2025-26/1611,GC 0.50 x 1220 x 09,,1227.12,19633.92,2025-08-27,209
2025-08-22,SO/2025-26/1614,GC  0.25 x 800 x 12,,580.50,43537.50,2025-08-27,209
2025-08-22,SO/2025-26/1614,GC 0.35 x 800 x 06,,375.42,22525.20,2025-08-27,209
2025-08-22,SO/2025-26/1614,GC 0.35 x 800 x 12,,781.35,28128.60,2025-08-27,209
2025-08-22,SO/2025-26/1615,GC 0.35 x 1220 x 09,,878.81,4394.05,2025-08-27,209
2025-08-22,SO/2025-26/1615,GC 0.35 x 800 x 09,,577.11,46168.80,2025-08-27,209
2025-08-22,SO/2025-26/1617,DURASHINE LINER (B) 12 X 37 MM,,1494.92,14949.20,2025-08-27,209
2025-08-22,SO/2025-26/1617,DURASHINE LINER (B) 14 X 37 MM,,1744.07,26161.05,2025-08-27,209
2025-08-22,SO/2025-26/1618,TATA-E6013 3.15X450MM,,,,2025-08-27,209
2025-08-22,SO/2025-26/1618,RingSpanner12X13,,54.74,547.40,2025-08-27,209
2025-08-22,SO/2025-26/1618,CombinationCuttingPliers8,,217.08,1302.48,2025-08-27,209
2025-08-23,SO/2025-26/1622,GC 0.35 x 800 x 12,,781.35,23440.50,2025-08-28,208
2025-08-23,SO/2025-26/1622,GC  0.25 x 800 x 14,,680.50,12929.50,2025-08-28,208
2025-08-23,SO/2025-26/1625,TATA-E6013 2.50X350MM,,215.13,5163.12,2025-08-28,208
2025-08-23,SO/2025-26/1625,TATA-E6013 3.15X450MM,,,,2025-08-28,208
2025-08-23,SO/2025-26/1626,DURASHINE LINER (B) 12 X 37 MM,,1494.92,29898.40,2025-08-28,208
2025-08-23,SO/2025-26/1626,DURASHINE LINER (B) 14 X 37 MM,,1744.07,34881.40,2025-08-28,208
2025-08-23,SO/2025-26/1626,DURASHINE (B) 14 X 47 MM,,2155.76,21557.60,2025-08-28,208
2025-08-23,SO/2025-26/1628,RingSpanner21X23,,144.72,723.60,2025-08-28,208
2025-08-23,SO/2025-26/1628,"20mm-1/2""Sq. Dr.Std.Hand Hex Socket",,56.00,560.00,2025-08-28,208
2025-08-23,SO/2025-26/1630,"AGRICO-CON-NAIL-1"" (25MM):",,2694.80,2694.80,2025-08-28,208
2025-08-23,SO/2025-26/1630,RINGSPANNERS716X916,,159.82,799.10,2025-08-28,208
2025-08-23,SO/2025-26/1630,23mm12SqDrStdHandHexSocket,,,,2025-08-28,208
2025-08-23,SO/2025-26/1630,Screw Driver Neon Bulb 200 mm,,49.08,981.60,2025-08-28,208
2025-08-23,SO/2025-26/1630,BallPoint500,,213.30,426.60,2025-08-28,208
2025-08-23,SO/2025-26/1630,Tin Cutter 10 Inch with Spring,,281.89,1127.56,2025-08-28,208
2025-08-23,SO/2025-26/1630,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,2610.80,2025-08-28,208
2025-08-23,SO/2025-26/1631,Tin Cutter 10 Inch with Spring,,281.89,1127.56,2025-08-28,208
2025-08-23,SO/2025-26/1631,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,2610.80,2025-08-28,208
2025-08-24,SO/2025-26/1632,SDS-SC-12-14X65MM,,,,2025-08-29,207
2025-08-24,SO/2025-26/1633,TCT BLADE - 4 INCH -30 TEETH,,,,2025-08-29,207
2025-08-24,SO/2025-26/1634,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,5221.60,2025-08-29,207
2025-08-24,SO/2025-26/1635,"AGRICO-CON-NAIL-2.5"" (63MM)",,2568.00,2568.00,2025-08-29,207
2025-08-24,SO/2025-26/1635,T-SOCKET SPANNER 9MM,,123.33,1233.30,2025-08-29,207
2025-08-25,SO/2025-26/1643,CombinationCuttingPliers8,,217.08,2604.96,2025-08-30,206
2025-08-25,SO/2025-26/1646,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,7832.40,2025-08-30,206
